volume,category,title,source_unit,content_text,option_a,option_b,option_c,option_d,correct_answer,explanation,difficulty,tags,booklet,chapter,topic
第一冊,臺灣的自然環境,92課綱-地圖運用,社會第一冊_臺灣的自然環境_92課綱-地圖運用,明打算針對所居住社區的商店作調查，請問下列哪一種地圖的比例尺最適合協助他的調查？,1: 1000,1:10000,1:100000,1:1000000,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地圖運用 | 社會第一冊_臺灣的自然環境_92課綱-地圖運用,第一冊,臺灣的自然環境,92課綱-地圖運用
第一冊,臺灣的自然環境,92課綱-地圖運用,社會第一冊_臺灣的自然環境_92課綱-地圖運用,下列四張地圖若大小完全相同，则哪一張地圖的比例尺最大?,世界各國分布圖,南臺灣旅游全圖,高雄縣行政分區圖,山镇主要道路圖,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地圖運用 | 社會第一冊_臺灣的自然環境_92課綱-地圖運用,第一冊,臺灣的自然環境,92課綱-地圖運用
第一冊,臺灣的自然環境,92課綱-地圖運用,社會第一冊_臺灣的自然環境_92課綱-地圖運用,下圖為某建設公司的售屋宣傅單，請其廣告圖中判，該圖摊有下列哪一種地圖要素？ N + 民 四潍路 工地 税 三多路 路,圆名,圆例,方向標,比例尺,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地圖運用 | 社會第一冊_臺灣的自然環境_92課綱-地圖運用,第一冊,臺灣的自然環境,92課綱-地圖運用
第一冊,臺灣的自然環境,92課綱-地圖運用,社會第一冊_臺灣的自然環境_92課綱-地圖運用,在比例尺為二十萬分之一的地圖上，量得甲乙兩地的距離為2公分，則甲乙兩地的實際距離應該為多 少？ 0.4公里 4公里,14公里,40公里,請閱讀以下敘述，並回答下面題目,住在高雄的安安一家人預計前往快樂動物園旅遊，下圖是動物園平面圖，請依圖回答各題：,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地圖運用 | 社會第一冊_臺灣的自然環境_92課綱-地圖運用,第一冊,臺灣的自然環境,92課綱-地圖運用
第一冊,臺灣的自然環境,92課綱-地圖運用,社會第一冊_臺灣的自然環境_92課綱-地圖運用,住在高雄的安安一家人预計前往快樂動物園旅游，下圖是動物園平面圖，請依圖回答各題： 安安想到地理課學過「地圖要素」，請你他找出這張地圖缺少了哪一项要素呢?,國名,圖例,方向標,比例尺,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地圖運用 | 社會第一冊_臺灣的自然環境_92課綱-地圖運用,第一冊,臺灣的自然環境,92課綱-地圖運用
第一冊,臺灣的自然環境,92課綱-地圖運用,社會第一冊_臺灣的自然環境_92課綱-地圖運用,安安查了一下高雄到動物園的距離大約是120公里，如果以【1：600000】的比例尺計算，则兩地 間的地圖距離大約是多少公分呢？,10公分,15公分,20公分,50公分,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地圖運用 | 社會第一冊_臺灣的自然環境_92課綱-地圖運用,第一冊,臺灣的自然環境,92課綱-地圖運用
第一冊,臺灣的自然環境,92課綱-地圖運用,社會第一冊_臺灣的自然環境_92課綱-地圖運用,安安最想参觀的是「企館」，請問到達入口後應往哪個方向走，才能最快到逹？,西北方,東北方,西南方,東南方,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地圖運用 | 社會第一冊_臺灣的自然環境_92課綱-地圖運用,第一冊,臺灣的自然環境,92課綱-地圖運用
第一冊,臺灣的自然環境,92課綱-地圖運用,社會第一冊_臺灣的自然環境_92課綱-地圖運用,華納威秀影城(B點)位於台北市政府(A點)的哪一方位?,東北方,西北方,東南方,西南方,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地圖運用 | 社會第一冊_臺灣的自然環境_92課綱-地圖運用,第一冊,臺灣的自然環境,92課綱-地圖運用
第一冊,臺灣的自然環境,92課綱-地圖運用,社會第一冊_臺灣的自然環境_92課綱-地圖運用,臺北市政府到逹華納威秀影城(圖中A點-B點)，的直線距離有多遠？,150公尺,300公尺,1.5公里,300公里,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地圖運用 | 社會第一冊_臺灣的自然環境_92課綱-地圖運用,第一冊,臺灣的自然環境,92課綱-地圖運用
第一冊,臺灣的自然環境,92課綱-地圖運用,社會第一冊_臺灣的自然環境_92課綱-地圖運用,該圖中缺少哪一项地圖要素？,國名,圖例,方向標,比例尺,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地圖運用 | 社會第一冊_臺灣的自然環境_92課綱-地圖運用,第一冊,臺灣的自然環境,92課綱-地圖運用
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,「早上從花蓮市出發向南行，沿途可見鐵路與公路綿延在山與山之間的平原上。約一小時後車子右轉， 直行五分鐘後到達的山區即為本次的旅遊景點，該地保存了許多早期林業的特色建築與設施。」上文所述的旅 遊景點應是位於下列哪一座山脈？【103會考】,玉山山脈,中央山脈,雪山山脈,海岸山脈,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,地表上的侵蝕作用，會使高山變為平地；堆積作用會使窪地逐漸被填平。下列是曾文溪流域四個不同地 點，何處的侵蝕作用最強？,曾文溪分水嶺處,曾文溪水壩內,曾文溪攔砂壩上,曾文溪入海口,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,近年來臺灣地區豪雨過後，山坡地區土石流災情不斷，要比較一個地方，不同時期發生土石流對地形、 地貌變化狀況，應用哪一種地圖最適宜？,地形剖面圖,分層設色圖,衛星影像圖,等高線地形圖,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,據地理報報導「捷運工程在半屏山西南側山腰進行『紅線』工程時，意外挖出許多貝類、珊瑚化石，許 多民眾建議市府成立『半屏山地質化石館』作為地質生態教學見證」，根據上段敘述可知，半屏山現在處於何 種狀況？,地殼下降,地殼上升,地殼不動,地殼崩塌,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,下圖(一)是臺灣東西部的地形剖面圖，該圖所代表的是圖(二)中哪一段地形剖面圖？,AB,CD,EF,GF,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,下列哪一種圖最容易看出風災後土石流分佈的狀況？,等高線圖,分層設色圖,航空照片圖,地形剖面圖,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,下圖表現出來的地形種類為何？,平原,臺地,盆地,山地,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,「臺11」線是連接花蓮和臺東之間的重要濱海道路，如果國際越野腳踏車的競速賽要在「臺11」線舉 辦，請問：此時參賽選手所看到的海岸地形多為下列何者？,沙洲,岬灣,斷層,珊瑚礁,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,該地區在歷史上以「後山」稱呼，開發較晚，清朝時才設治成立「卑南廳」，一般以後山代稱。請 問：後山是指哪二個縣？,花蓮、臺東,新竹、宜蘭,南投、花蓮,屏東、臺東,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,小英計劃暑假由蘭嶼搭機到臺北旅遊，如果飛機直飛，沿途將飛越: (甲)花東縱谷(乙)海岸山脈 (丙)雪 山山脈(丁)中央山脈的上空，依飛越的先後順序，正確的排列應是下列何者？ 。,甲乙丙丁,乙甲丁丙,乙丁甲丙,甲丁乙丙,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,近年來長榮航空配合政府旅遊政策，推出澎湖二日遊，機票、住宿配套措施特惠價，吸引本島旅客前 往。請問：澎湖除了ㄧ般海上活動外，最吸引臺灣本島到澎湖旅遊的自然地理景觀是下列何者？,峽谷,玄武岩方山,火山、溫泉,斷層海岸,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,「臺灣島的地質年代很年輕」臺灣哪一項地理特色和此事實關係最為密切？,山地高峻，地形起伏很大,平原和臺地多分布於西部,位居西太平洋島弧的樞紐,北回歸線通過嘉義及花蓮等市,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,地表上有各式各樣的地形，下圖河川地形中，哪一個位置最有可能是沖積扇地形？,甲,乙,丙,丁,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,臺灣至今仍未有「東西向的鐵路建設」，而僅完成環島系統，主要是受下列哪項因素影響？,地形,氣候,水文,土壤,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,小布參加火車環島旅行，火車行駛在花蓮往臺東的路上，看到鐵道兩旁盡是綠油油的稻田，左右兩方 緊臨山脈，請問左方的山脈應是下列哪一座？,中央山脈,雪山山脈,玉山山脈,海岸山脈,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,位於西部沿海的臺南市赤崁樓，在三百年前臨「臺江」，臺江內的海域當時可「泊船千艘」，但現在 的臺江已成陸地，而赤崁樓也遠離海邊。根據上面的描述，可推知臺南市赤崁樓濱臨的海域，應屬於下列哪一 種地形？,潟湖,斷崖,谷灣,大陸棚,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,下圖為臺灣某地區的衛星影像圖，由圖判斷甲所在位置屬於何種地形？,平原,臺地,盆地,丘陵,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,關於宜蘭平原的敘述，以下何者正確？,位於臺灣東北部的中央山脈與海岸山脈間,因冬迎東北季風，全年雨量豐富、雨日長，有「竹風蘭雨」的封號,因地形及氣候優良，農業發達，著名的「池上米」即為本區代表性之農作,在高鐵完工通車後，將帶動本區與臺北間的交通、觀光與經濟的發展,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,在高鐵完工通車後，將帶動本區與臺北間的交通、觀光與經濟的發展 小嫚暑假的社會作業是有關嘉南平原的報告，她想先列出大綱再做進一步的資料蒐集，請您幫小嫚檢 查一下並指出有幾項需要修正？(甲)位於臺灣西南部，是全臺第二大平原(乙)因板塊擠壓及河川侵蝕而形成 (丙)全區屬於熱帶季風氣候，全年都是生長季(丁)因與閩粵距離接近，清代便有移民落腳並形成集村(戊)沿海的,甲乙丙,乙丙丁,丙丁戊,甲丙戊,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,平直沙岸為養殖漁業提供良好環境，卻也出現地層下陷的問題。 (甲)歐亞板塊(乙)菲律賓海板塊(丙)印澳板塊(丁)非洲板塊。「臺灣在板塊撞擊下，臺東卑南地區發生規 模6.4的淺層地震…」。請問：上述新聞快報中的「板塊撞擊」，應指下列哪一組板塊？,甲、乙,乙、丙,丙、丁,甲、丁,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,部分臺地的形成過程：原為沖積扇，後因地盤隆起，河流下切，形成頂部平坦、高度不高的臺地。由 臺地形成的過程，可知先後受到哪兩項作用力的影響？,侵蝕、侵蝕,侵蝕、堆積,堆積、堆積,堆積、侵蝕,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,「發源於高聳的中央山地，向西切穿山脈丘陵，流經「臺南市」，在河口形成沖積平原，最後注入臺 灣海峽」以上是對下列哪一流域的敘述？,淡水河,濁水溪,曾文溪,高屏溪,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,下圖為臺灣等高線地形圖，請問何處是東西兩側有山脈，而中間為低平平原的縱谷地形？。,甲,乙,丙,丁,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,如果你要清楚看到地表「土地利用情形」，請問可利用下列哪兩種資料去判斷(甲)等高線地形圖(乙)分 層設色圖(丙)航空照片 (丁)衛星影像？,甲乙,甲丁,乙丙,丙丁,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,下圖是一張分層設色圖，已知高度表指定的顏色如圖一所示，而圖二則是局部放大的等高線圖，其中 甲地所在之處應塗上何種顏色？,綠色,黃色,橙色,褐色,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,分層設色圖的顏色變化，主要是依據什麼資料來分層？,等高線,等溫線,人口密度,人口數量,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,國中的社會地理單元中，常會出現繪製精良的彩色地圖，藉由不同顏色的判讀可以看出地圖所代表的 意義，請問這種地圖的正確名稱為何？,地形剖面圖,分層設色圖,衛星影像圖,等高線地形圖,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,下列哪一種地圖無法直接辨識地形的起伏與高度？,剖面圖,等高線圖,航空照片圖,分層設色圖,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,請問臺北到宜蘭的北宜高速公路所穿越的隧道是鑿穿了下圖中的哪一座山？,甲,乙,丙,丁,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,臺灣四大平原包括(甲)屏東平原(乙)花東縱谷(丙)蘭陽平原(丁)嘉南平原，請問緯度最低者為？,甲,乙,丙,丁,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,臺灣四大平原包括(甲)屏東平原(乙)花東縱谷(丙)蘭陽平原(丁)嘉南平原，請問緯度最高者為？,甲,乙,丙,丁,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,關於臺灣五大地形的敘述何者有『誤』？,平原所佔比例最高，人口最多,高山林立，是個地質年輕的島嶼,受山脈走向影響，河流呈東西分流,丘陵主要分在山脈以西，自北向南呈帶狀分布,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,丘陵主要分在山脈以西，自北向南呈帶狀分布 小智寒假時由臺北搭乘火車前往宜蘭，參加救國團主辦的「太平山健行之旅」的活動，沿途由隊長教 唱民謠《丟丟咚啊》：「火車行到啊，伊都，啊麥伊都丟，曖唷，磅孔內……。」民謠中的「磅孔」(隧道)是指 火車行經哪一山區所開鑿的隧道？,玉山山脈,雪山山脈,中央山脈,海岸山脈,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
第一冊,臺灣的自然環境,92課綱-地形,社會第一冊_臺灣的自然環境_92課綱-地形,「淡水八里鄉的觀音山，山勢陡峭，有特別靈動的線起伏，如果換一個方向，隔著淡水河，向北觀看 對岸的哪一個山系，則氣勢磅礡，一派大好江山的模樣？,中央,玉山,阿里山,大屯山,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,92課綱-地形 | 社會第一冊_臺灣的自然環境_92課綱-地形,第一冊,臺灣的自然環境,92課綱-地形
