volume,category,title,source_unit,question_no,content_text,option_a,option_b,option_c,option_d,correct_answer,explanation,tags,difficulty,booklet,chapter,topic
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,17,若a= ，則 的值為多少？ -30 -30 ，則,的值為多少？,-31,-32,-33,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,18,若3x+7的值為4，则x為多少？,-1,-2,-3,-4,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,19,若α=5，则下列選頂何者正確？,(A) (-α)² = -25,(B)-(α²)= 25,(C) (-α)² = -(a²),(∞)-=(∞-)-(q),D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,20,若x=30，则下列選頂何者正確?,(A) -(-(-x)²)=900,(B) -(-(-x))² = 900,(C) -(-(-x)²)= -x2,x=z(x-)-)-(q),A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,21,周長為t公分的正八形，则其每一長為公分？,t÷8,t-8,8-t t÷,,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,22,面為36平方公分的正方形，则其周長為公分？,×4,,,4,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,23,若男女合班中，小明班上男生有16人，估全班的7，则女生有多少人？,10,12,14,16 3x-2 X,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,24,在算式 中，當x為下列何數時，其算式值最大?,3,,1,-2,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,25,蔚伶的班上有38人，在第一次段考英文及格的有x人，已知數學及格的人數是英文及格的,，則數學,不及格的有幾人？,38－x,條件不足，無法求得答案。,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,26,光全和林鳳赢的鮮奶每公升都賣x元，若光全先調涨價格20%後再調降20%，而林鳳赢则是維持不變， 则哪一家的鮮奶较便宜？,光全,林鳯赢,一樣便宜,無法比较。 X =1.5,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,27,若方程式0.2 等號左的分母化為整數後，此方程式可變為下列哪一選頂？ x =15,2 10 x =1.5,2 10x = 15,,以上皆非,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,28,新新一樓爬到二樓共走了x個隋梯，若每層樓的樓梯數都相同，那廖新新在一樓與十樓之間做往返一 次的走樓梯運動，共要走個隋梯？,9x,10X,18X,19X,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,29,阿明進入職棒隧，第一年的年薪是A元，因第一年表現良好，所以第二年加薪10%，但第二年因傷表 現欠佳，於第三年又减薪10%，試問第三年年薪為多少元?,A元,,(1+ A元,,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,30,下列叙述何者正確? 當x=2時， x=4,,,當z=1时，4z-8=-4,當s=2.3时，11-5s=1.5,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,31,一平行四形底為a、高為h，则它的面為 平方單位。,ah,0.5ah,a+h,2(a+h),A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,32,設x=3為方程式mx+5=17的解，则m=,4,2,1,-4,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,33,一年三班共有30位同學，參加校外教學活動，每位同學交通費(x＋30)元，餐飲費90元，問全班共 需________元 。,30x+120,30(x+120),x+120,30x+360,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,34,若x= 時，比较x、x²所代表的兩個数大小 (請以x表示),x = x²,x<x²,x>x?,無法比较 (α -3),C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,35,時，比較x、x2所代表的兩個數大小________。（請以x表示） 蚵仔麵線一碗 元，貢丸湯一碗 元，小明各買8碗需付______ 元。（請化簡）,12a-32,4a-16,12a+32,12a-16,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,36,彬彬買了5碗花生豆花，每碗是x元，他拿了一張千元的钞票付，應找回 元。 (請化簡),5x,1000+5x,-5x,1000-5x,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,37,已知父親今年37崴，兒子今年11崴，x年後父子年懿和為 崴。 (請化簡),x+48,26,2x+48,48,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,38,中華大哥大240元月租型的费率，通話20分鐘以上者，每秒加收0.2元，若智勇這個月帐單了a元， 且a>240，则智勇這個月的通話秒數為 秒。,5a-600,5a,5a+600,5a+120,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,39,兄比弟多2崴，若兄今年x崴，则7年後，兄弟二人的年懿和為,2x+12,2x+5,2x-6,2x-2,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,40,已知光光的體重為x公斤，的體重是光光的 佳佳的體重比光光少3.5公斤，则光光、、佳 佳三人共重 公斤。,1.9x-3.5,5.4x,2.9x-3.5,2.9x+3.5,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,41,將一包糖果分給x个小朋友，若每人分得10個，则不6個，因此這包糖果共有 個。,10x+6,10x-6,60x,16x,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,42,有一個算式為7x十5，若文字符號所代表的數為7，则算式7x十5=,54,56,60,61,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,43,小原有180元，如果每遇再存30元，那廖a调後，他共有 元。,180+30a,180a+30,30a-180,180a-30,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,44,竹竹百貨辨年終特賣會，全面八折優惠，若一件牛仔褲定價為a元，打八折後需 元。,8a,0.8a,0.92a,1.08a,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,45,新新每天零用a元，存了一星期以後，若想買一個hellokitty的筆盒，则尚不足15元，那廖一 个hellokitty的筆盒需 元。,6a+15,22a,7a+15,7a+105,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,46,長方形兩個粼的長各為a公分、b公分，则其面為 平方公分。,2a+2b,2ab,a+b,ab 若a=4r，则α²=,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,50,長方形兩個的長各為a公分、b公分，则其周長為 公分。,2a+2b,2a+b,ab,2ab,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,51,等腰三角形雨個等長的各為a公分，另外一長為3公分，则其周長為 公分。,(A)2a+3,(B)a+6,(C)6a,6(④),A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,52,"安安全班调末到束勢林場露營，36人共租了8頂帐蓬，同學協每頂帐篷只睡4人或5人,請問這8頂帐篷 中只睡4个人的共有 頂。",5,4,3,2 3-x=1 解一元一次方程式2x一,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,54,快樂幼稚園的老師發汽球給小朋友，若一人2個還剩10個，若一人4個则不18個，则快樂幼稚園共 有_ 位小朋友。,38,32,20,14,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,55,今年100崴，三姊妹的年懿加起來和爺爺一樣，又知大姊比二姊大3崴，二姊比小妹大2崴，则大姊 今年_ 崴。,31,33,36,38,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,56,安安到蛋糕店訂購一個母親節蛋糕，已知蛋糕减價100元後，再打七五折的價格為600元，請問一個母 親節蛋糕原價 元。,1000,900,800,700,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,57,便利商店做促銷，買一個及二瓶豆只要55元，共比原價便宜10元，若已知一個飯原 價25元，则豆一瓶原價 元。,20,24,26,30,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,58,解一元一次方程式3(x-5)-2(2x+1)=1,-18,-12,12,16,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,59,解一元-次方程式5x+40= 9x-24,18,16,12,10,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,60,哥哥有100元，弟弟有50元，媽媽各給哥哥舆弟弟x元，請問哥哥與弟弟共有 元。,2x+150,x+150,2x+300,x+300 可化簡為,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,62,2(2x-5)-3(-x-1)可化簡為,x-9,7x-7,7x+13,7x-13 2x- 3公分，则此正三角形的周長為,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,63,一個正三角形的邊長為 公分，則此正三角形的周長為 公分。,6x-3,6x+3,6x-2,6x+2,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,64,真好吃餐單點一客義大利要x元，若點義大利套餐需要再加100元，则一客義大利麵套餐是 元。,x-100,100x,100-x,x+100,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,65,正三角形底逸長α公分；高8公分；则面积為 平方公分。,8a,6a,5a,4a,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,66,校運動會同學們表演跳舞，要圍成長個人的空心正方形，则全部需要 位同學才能圍出。,4x+4,4x+2,4x-4,4x,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,67,一包色内有12張大小相同且長為公分的正方形色；若將這些色依序平鋪在書桌上(均不重 叠)，则書桌被色覆蓋的面為 平方公分。,12x,12x2,144x,144x² 若x=-2，则x²+7=,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,69,120x,,7x 7x,,120x 2x. 代數式 舆下列何式相等？,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,70,6x,21 14x,6x,14,2x,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,71,代數式3x+8x可以化簡成下列何式？,11x,24x,11,3+8x,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,72,代數式5x-4x+7x可以化簡成下列何式？,16x,8x,x+7,1+7x,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,73,下列哪一個選頂與5a的意義相同?,a+5,axaxaxaxa,5×10+a,'a+a+a+a+a,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,74,下列哪一個選頂與-8x的意義相同?,x-8,(-1)×x+x+x+x+x+x+x+x,(-1).x·x·x·x·x·x·x·x,-x-x-x-x-x-x-x-x,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
數學第一冊,一元一次方程式,以符號代表數,數學第一冊_一元一次方程式_以符號代表數,75,已知1公斤等於3台斤，则某物重a台斤，相當於公斤? at 二,a,ax,,,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,以符號代表數 | 數學第一冊_一元一次方程式_以符號代表數,2,數學第一冊,一元一次方程式,以符號代表數
